Record Type,Mod File,EDID,blank,FormID,Comments,Position Offset,Rotation Offset,Scale,Extra Tags
REFR,Ashes of Apocalypse,"ref#1546",,0x3010b9c,2971,,,,""
REFR,Ashes of Apocalypse,"ref#1547",,0x3010b9d,2972,,,,""
REFR,Ashes of Apocalypse,"ref#1548",,0x3010b9e,2973,,,,""
REFR,Ashes of Apocalypse,"ref#1549",,0x3010b9f,2974,,,,""
REFR,Ashes of Apocalypse,"ref#1550",,0x3010ba0,2975,,,,""
REFR,Ashes of Apocalypse,"ref#1551",,0x3010ba1,2976,,,,""
REFR,Ashes of Apocalypse,"ref#1552",,0x3010ba2,2977,,,,""
REFR,Ashes of Apocalypse,"ref#1553",,0x3010ba3,2978,,,,""
REFR,Ashes of Apocalypse,"ref#1554",,0x3010ba4,2979,,,,""
REFR,Ashes of Apocalypse,"ref#1555",,0x3010ba5,2980,,,,""
REFR,Ashes of Apocalypse,"ref#1556",,0x3010ba6,2981,,,,""
REFR,Ashes of Apocalypse,"ref#1557",,0x3010ba7,2982,,,,""
REFR,Ashes of Apocalypse,"ref#1558",,0x3010ba8,2983,,,,""
REFR,Ashes of Apocalypse,"ref#1559",,0x3010ba9,2984,,,,""
REFR,Ashes of Apocalypse,"ref#1560",,0x3010baa,2985,,,,""
REFR,Ashes of Apocalypse,"ref#1561",,0x3010bab,2986,,,,""
REFR,Ashes of Apocalypse,"ref#1562",,0x3010bac,2987,,,,""
REFR,Ashes of Apocalypse,"ref#1563",,0x3010bad,2988,,,,""
REFR,Ashes of Apocalypse,"ref#1564",,0x3010bae,2989,,,,""
REFR,Ashes of Apocalypse,"ref#1565",,0x3010baf,2990,,,,""
REFR,Ashes of Apocalypse,"ref#1566",,0x3010bb0,2991,,,,""
REFR,Ashes of Apocalypse,"ref#1567",,0x3010bb1,2992,,,,""
REFR,Ashes of Apocalypse,"ref#1568",,0x3010bb2,2993,,,,""
REFR,Ashes of Apocalypse,"ref#1569",,0x3010bb3,2994,,,,""
REFR,Ashes of Apocalypse,"ref#1570",,0x3010bb4,2995,,,,""
REFR,Ashes of Apocalypse,"ref#1571",,0x3010bb5,2996,,,,""
REFR,Ashes of Apocalypse,"ref#1572",,0x3010bb6,2997,,,,""
REFR,Ashes of Apocalypse,"ref#1573",,0x3010bb7,2998,,,,""
REFR,Ashes of Apocalypse,"ref#1574",,0x3010bb8,2999,,,,""
REFR,Ashes of Apocalypse,"ref#1575",,0x3010bb9,3000,,,,""
REFR,Ashes of Apocalypse,"ref#1576",,0x3010bba,3001,,,,""
REFR,Ashes of Apocalypse,"ref#1577",,0x3010bbb,3002,,,,""
REFR,Ashes of Apocalypse,"ref#1578",,0x3010bbc,3003,,,,""
REFR,Ashes of Apocalypse,"ref#1579",,0x3010bbd,3004,,,,""
REFR,Ashes of Apocalypse,"ref#1580",,0x3010bbe,3005,,,,""
REFR,Ashes of Apocalypse,"ref#1581",,0x3010bbf,3006,,,,""
REFR,Ashes of Apocalypse,"ref#1582",,0x3010bc0,3007,,,,""
REFR,Ashes of Apocalypse,"ref#1583",,0x3010bc1,3008,,,,""
REFR,Ashes of Apocalypse,"ref#1584",,0x3010bc2,3009,,,,""
REFR,Ashes of Apocalypse,"ref#1585",,0x3010bc3,3010,,,,""
REFR,Ashes of Apocalypse,"ref#1586",,0x3010bc4,3011,,,,""
REFR,Ashes of Apocalypse,"ref#1587",,0x3010bc5,3012,,,,""
REFR,Ashes of Apocalypse,"ref#1588",,0x3010bc6,3013,,,,""
REFR,Ashes of Apocalypse,"ref#1589",,0x3010bc7,3014,,,,""
REFR,Ashes of Apocalypse,"ref#1590",,0x3010bc8,3015,,,,""
REFR,Ashes of Apocalypse,"ref#1591",,0x3010bc9,3016,,,,""
REFR,Ashes of Apocalypse,"ref#1592",,0x3010bca,3017,,,,""
REFR,Ashes of Apocalypse,"ref#1593",,0x3010bcb,3018,,,,""
REFR,Ashes of Apocalypse,"ref#1594",,0x3010bcc,3019,,,,""
REFR,Ashes of Apocalypse,"ref#1595",,0x3010bcd,3020,,,,""
REFR,Ashes of Apocalypse,"ref#1596",,0x3010bce,3021,,,,""
REFR,Ashes of Apocalypse,"ref#1597",,0x3010bcf,3022,,,,""
REFR,Ashes of Apocalypse,"ref#1598",,0x3010bd0,3023,,,,""
REFR,Ashes of Apocalypse,"ref#1599",,0x3010bd1,3024,,,,""
REFR,Ashes of Apocalypse,"ref#1600",,0x3010bd2,3025,,,,""
REFR,Ashes of Apocalypse,"ref#1601",,0x3010bd3,3026,,,,""
REFR,Ashes of Apocalypse,"ref#1602",,0x3010bd4,3027,,,,""
REFR,Ashes of Apocalypse,"ref#1603",,0x3010bd5,3028,,,,""
REFR,Ashes of Apocalypse,"ref#1604",,0x3010bd6,3029,,,,""
REFR,Ashes of Apocalypse,"ref#1605",,0x3010bd7,3030,,,,""
REFR,Ashes of Apocalypse,"ref#1606",,0x3010bd8,3031,,,,""
REFR,Ashes of Apocalypse,"ref#1607",,0x3010bd9,3032,,,,""
REFR,Ashes of Apocalypse,"ref#1608",,0x3010bda,3033,,,,""
REFR,Ashes of Apocalypse,"ref#1609",,0x3010bdb,3034,,,,""
REFR,Ashes of Apocalypse,"ref#1610",,0x3010bdc,3035,,,,""
REFR,Ashes of Apocalypse,"ref#1611",,0x3010bdd,3036,,,,""
REFR,Ashes of Apocalypse,"ref#1612",,0x3010bde,3037,,,,""
REFR,Ashes of Apocalypse,"ref#1613",,0x3010bdf,3038,,,,""
REFR,Ashes of Apocalypse,"ref#1614",,0x3010be0,3039,,,,""
REFR,Ashes of Apocalypse,"ref#1615",,0x3010be1,3040,,,,""
REFR,Ashes of Apocalypse,"ref#1616",,0x3010be2,3041,,,,""
REFR,Ashes of Apocalypse,"ref#1617",,0x3010be3,3042,,,,""
REFR,Ashes of Apocalypse,"ref#1618",,0x3010be4,3043,,,,""
REFR,Ashes of Apocalypse,"ref#1619",,0x3010be5,3044,,,,""
REFR,Ashes of Apocalypse,"ref#1620",,0x3010be6,3045,,,,""
REFR,Ashes of Apocalypse,"ref#1621",,0x3010be7,3046,,,,""
REFR,Ashes of Apocalypse,"ref#1622",,0x3010be8,3047,,,,""
REFR,Ashes of Apocalypse,"ref#1623",,0x3010be9,3048,,,,""
REFR,Ashes of Apocalypse,"ref#1624",,0x3010bea,3049,,,,""
REFR,Ashes of Apocalypse,"ref#1625",,0x3010beb,3050,,,,""
REFR,Ashes of Apocalypse,"ref#1626",,0x3010bec,3051,,,,""
REFR,Ashes of Apocalypse,"ref#1627",,0x3010bed,3052,,,,""
REFR,Ashes of Apocalypse,"ref#1628",,0x3010bee,3053,,,,""
REFR,Ashes of Apocalypse,"ref#1629",,0x3010bef,3054,,,,""
REFR,Ashes of Apocalypse,"ref#1630",,0x3010bf0,3055,,,,""
REFR,Ashes of Apocalypse,"ref#1631",,0x3010bf1,3056,,,,""
REFR,Ashes of Apocalypse,"ref#1632",,0x3010bf2,3057,,,,""
REFR,Ashes of Apocalypse,"ref#1633",,0x3010bf3,3058,,,,""
REFR,Ashes of Apocalypse,"ref#1634",,0x3010bf4,3059,,,,""
REFR,Ashes of Apocalypse,"ref#1635",,0x3010bf5,3060,,,,""
REFR,Ashes of Apocalypse,"ref#1636",,0x3010bf6,3061,,,,""
REFR,Ashes of Apocalypse,"ref#1637",,0x3010bf7,3062,,,,""
REFR,Ashes of Apocalypse,"ref#1638",,0x3010bf8,3063,,,,""
REFR,Ashes of Apocalypse,"ref#1639",,0x3010bf9,3064,,,,""
REFR,Ashes of Apocalypse,"ref#1640",,0x3010bfa,3065,,,,""
REFR,Ashes of Apocalypse,"ref#1641",,0x3010bfb,3066,,,,""
REFR,Ashes of Apocalypse,"ref#1642",,0x3010bfc,3067,,,,""
REFR,Ashes of Apocalypse,"ref#1643",,0x3010bfd,3068,,,,""
REFR,Ashes of Apocalypse,"ref#1644",,0x3010bfe,3069,,,,""
REFR,Ashes of Apocalypse,"ref#1645",,0x3010bff,3070,,,,""
REFR,Ashes of Apocalypse,"ref#1646",,0x3010c00,3071,,,,""
REFR,Ashes of Apocalypse,"ref#1647",,0x3010c01,3072,,,,""
REFR,Ashes of Apocalypse,"ref#1648",,0x3010c02,3073,,,,""
REFR,Ashes of Apocalypse,"ref#1649",,0x3010c03,3074,,,,""
REFR,Ashes of Apocalypse,"ref#1650",,0x3010c04,3075,,,,""
REFR,Ashes of Apocalypse,"ref#1651",,0x3010c05,3076,,,,""
REFR,Ashes of Apocalypse,"ref#1652",,0x3010c06,3077,,,,""
REFR,Ashes of Apocalypse,"ref#1653",,0x3010c07,3078,,,,""
REFR,Ashes of Apocalypse,"ref#1654",,0x3010c08,3079,,,,""
REFR,Ashes of Apocalypse,"ref#1655",,0x3010c09,3080,,,,""
REFR,Ashes of Apocalypse,"ref#1656",,0x3010c0a,3081,,,,""
REFR,Ashes of Apocalypse,"ref#1657",,0x3010c0b,3082,,,,""
REFR,Ashes of Apocalypse,"ref#1658",,0x3010c0c,3083,,,,""
REFR,Ashes of Apocalypse,"ref#1659",,0x3010c0d,3084,,,,""
REFR,Ashes of Apocalypse,"ref#1660",,0x3010c0e,3085,,,,""
REFR,Ashes of Apocalypse,"ref#1661",,0x3010c0f,3086,,,,""
REFR,Ashes of Apocalypse,"ref#1662",,0x3010c10,3087,,,,""
REFR,Ashes of Apocalypse,"ref#1663",,0x3010c11,3088,,,,""
REFR,Ashes of Apocalypse,"ref#1664",,0x3010c12,3089,,,,""
REFR,Ashes of Apocalypse,"ref#1665",,0x3010c13,3090,,,,""
REFR,Ashes of Apocalypse,"ref#1666",,0x3010c14,3091,,,,""
REFR,Ashes of Apocalypse,"ref#1667",,0x3010c15,3092,,,,""
REFR,Ashes of Apocalypse,"ref#1668",,0x3010c16,3093,,,,""
REFR,Ashes of Apocalypse,"ref#1669",,0x3010c17,3094,,,,""
REFR,Ashes of Apocalypse,"ref#1670",,0x3010c18,3095,,,,""
REFR,Ashes of Apocalypse,"ref#1671",,0x3010c19,3096,,,,""
REFR,Ashes of Apocalypse,"ref#1672",,0x3010c1a,3097,,,,""
REFR,Ashes of Apocalypse,"ref#1673",,0x3010c1b,3098,,,,""
REFR,Ashes of Apocalypse,"ref#1674",,0x3010c1c,3099,,,,""
REFR,Ashes of Apocalypse,"ref#1675",,0x3010c1d,3100,,,,""
REFR,Ashes of Apocalypse,"ref#1676",,0x3010c1e,3101,,,,""
REFR,Ashes of Apocalypse,"ref#1677",,0x3010c1f,3102,,,,""
REFR,Ashes of Apocalypse,"ref#1678",,0x3010c20,3103,,,,""
REFR,Ashes of Apocalypse,"ref#1679",,0x3010c21,3104,,,,""
REFR,Ashes of Apocalypse,"ref#1680",,0x3010c22,3105,,,,""
REFR,Ashes of Apocalypse,"ref#1681",,0x3010c23,3106,,,,""
REFR,Ashes of Apocalypse,"ref#1682",,0x3010c24,3107,,,,""
REFR,Ashes of Apocalypse,"ref#1683",,0x3010c25,3108,,,,""
REFR,Ashes of Apocalypse,"ref#1684",,0x3010c26,3109,,,,""
REFR,Ashes of Apocalypse,"ref#1685",,0x3010c27,3110,,,,""
REFR,Ashes of Apocalypse,"ref#1686",,0x3010c28,3111,,,,""
REFR,Ashes of Apocalypse,"ref#1687",,0x3010c29,3112,,,,""
REFR,Ashes of Apocalypse,"ref#1688",,0x3010c2a,3113,,,,""
REFR,Ashes of Apocalypse,"ref#1689",,0x3010c2b,3114,,,,""
REFR,Ashes of Apocalypse,"ref#1690",,0x3010c2c,3115,,,,""
REFR,Ashes of Apocalypse,"ref#1691",,0x3010c2d,3116,,,,""
REFR,Ashes of Apocalypse,"ref#1692",,0x3010c2e,3117,,,,""
REFR,Ashes of Apocalypse,"ref#1693",,0x3010c2f,3118,,,,""
REFR,Ashes of Apocalypse,"ref#1694",,0x3010c30,3119,,,,""
REFR,Ashes of Apocalypse,"ref#1695",,0x3010c31,3120,,,,""
REFR,Ashes of Apocalypse,"ref#1696",,0x3010c32,3121,,,,""
REFR,Ashes of Apocalypse,"ref#1697",,0x3010c33,3122,,,,""
REFR,Ashes of Apocalypse,"ref#1698",,0x3010c34,3123,,,,""
REFR,Ashes of Apocalypse,"ref#1699",,0x3010c35,3124,,,,""
REFR,Ashes of Apocalypse,"ref#1700",,0x3010c36,3125,,,,""
REFR,Ashes of Apocalypse,"ref#1701",,0x3010c37,3126,,,,""
REFR,Ashes of Apocalypse,"ref#1702",,0x3010c38,3127,,,,""
REFR,Ashes of Apocalypse,"ref#1703",,0x3010c39,3128,,,,""
REFR,Ashes of Apocalypse,"ref#1704",,0x3010c3a,3129,,,,""
REFR,Ashes of Apocalypse,"ref#1705",,0x3010c3b,3130,,,,""
REFR,Ashes of Apocalypse,"ref#1706",,0x3010c3c,3131,,,,""
REFR,Ashes of Apocalypse,"ref#1707",,0x3010c3d,3132,,,,""
REFR,Ashes of Apocalypse,"ref#1708",,0x3010c3e,3133,,,,""
REFR,Ashes of Apocalypse,"ref#1709",,0x3010c3f,3134,,,,""
REFR,Ashes of Apocalypse,"ref#1710",,0x3010c40,3135,,,,""
REFR,Ashes of Apocalypse,"ref#1711",,0x3010c41,3136,,,,""
REFR,Ashes of Apocalypse,"ref#1712",,0x3010c42,3137,,,,""
REFR,Ashes of Apocalypse,"ref#1713",,0x3010c43,3138,,,,""
REFR,Ashes of Apocalypse,"ref#1714",,0x3010c44,3139,,,,""
REFR,Ashes of Apocalypse,"ref#1715",,0x3010c45,3140,,,,""
REFR,Ashes of Apocalypse,"ref#1716",,0x3010c46,3141,,,,""
REFR,Ashes of Apocalypse,"ref#1717",,0x3010c47,3142,,,,""
REFR,Ashes of Apocalypse,"ref#1718",,0x3010c48,3143,,,,""
REFR,Ashes of Apocalypse,"ref#1719",,0x3010c49,3144,,,,""
REFR,Ashes of Apocalypse,"ref#1720",,0x3010c4a,3145,,,,""
REFR,Ashes of Apocalypse,"ref#1721",,0x3010c4b,3146,,,,""
REFR,Ashes of Apocalypse,"ref#1722",,0x3010c4c,3147,,,,""
REFR,Ashes of Apocalypse,"ref#1723",,0x3010c4d,3148,,,,""
REFR,Ashes of Apocalypse,"ref#1724",,0x3010c4e,3149,,,,""
REFR,Ashes of Apocalypse,"ref#1725",,0x3010c4f,3150,,,,""
REFR,Ashes of Apocalypse,"ref#1726",,0x3010c50,3151,,,,""
REFR,Ashes of Apocalypse,"ref#1727",,0x3010c51,3152,,,,""
REFR,Ashes of Apocalypse,"ref#1728",,0x3010c52,3153,,,,""
REFR,Ashes of Apocalypse,"ref#1729",,0x3010c53,3154,,,,""
REFR,Ashes of Apocalypse,"ref#1730",,0x3010c54,3155,,,,""
REFR,Ashes of Apocalypse,"ref#1731",,0x3010c55,3156,,,,""
REFR,Ashes of Apocalypse,"ref#1732",,0x3010c56,3157,,,,""
REFR,Ashes of Apocalypse,"ref#1733",,0x3010c57,3158,,,,""
REFR,Ashes of Apocalypse,"ref#1734",,0x3010c58,3159,,,,""
REFR,Ashes of Apocalypse,"ref#1735",,0x3010c59,3160,,,,""
REFR,Ashes of Apocalypse,"ref#1736",,0x3010c5a,3161,,,,""
REFR,Ashes of Apocalypse,"ref#1737",,0x3010c5b,3162,,,,""
REFR,Ashes of Apocalypse,"ref#1738",,0x3010c5c,3163,,,,""
REFR,Ashes of Apocalypse,"ref#1739",,0x3010c5d,3164,,,,""
REFR,Ashes of Apocalypse,"ref#1740",,0x3010c5e,3165,,,,""
REFR,Ashes of Apocalypse,"ref#1741",,0x3010c5f,3166,,,,""
REFR,Ashes of Apocalypse,"ref#1742",,0x3010c60,3167,,,,""
REFR,Ashes of Apocalypse,"ref#1743",,0x3010c61,3168,,,,""
REFR,Ashes of Apocalypse,"ref#1744",,0x3010c62,3169,,,,""
REFR,Ashes of Apocalypse,"ref#1745",,0x3010c63,3170,,,,""
REFR,Ashes of Apocalypse,"ref#1746",,0x3010c64,3171,,,,""
REFR,Ashes of Apocalypse,"ref#1747",,0x3010c65,3172,,,,""
REFR,Ashes of Apocalypse,"ref#1748",,0x3010c66,3173,,,,""
REFR,Ashes of Apocalypse,"ref#1749",,0x3010c67,3174,,,,""
REFR,Ashes of Apocalypse,"ref#1750",,0x3010c68,3175,,,,""
REFR,Ashes of Apocalypse,"ref#1751",,0x3010c69,3176,,,,""
REFR,Ashes of Apocalypse,"ref#1752",,0x3010c6a,3177,,,,""
REFR,Ashes of Apocalypse,"ref#1753",,0x3010c6b,3178,,,,""
ACHR,Ashes of Apocalypse,"ref#1754",,0x3010c6c,3179,,,,""
ACHR,Ashes of Apocalypse,"ref#1755",,0x3010c6d,3180,,,,""
REFR,Ashes of Apocalypse,"ref#1756",,0x3010c6e,3181,,,,""
REFR,Ashes of Apocalypse,"ref#1757",,0x3010c6f,3182,,,,""
REFR,Ashes of Apocalypse,"ref#1758",,0x3010c70,3183,,,,""
REFR,Ashes of Apocalypse,"ref#1759",,0x3010c71,3184,,,,""
REFR,Ashes of Apocalypse,"ref#1760",,0x3010c72,3185,,,,""
REFR,Ashes of Apocalypse,"ref#1761",,0x3010c73,3186,,,,""
REFR,Ashes of Apocalypse,"ref#1762",,0x3010c74,3187,,,,""
REFR,Ashes of Apocalypse,"ref#1763",,0x3010c75,3188,,,,""
REFR,Ashes of Apocalypse,"ref#1764",,0x3010c76,3189,,,,""
REFR,Ashes of Apocalypse,"ref#1765",,0x3010c77,3190,,,,""
REFR,Ashes of Apocalypse,"ref#1766",,0x3010c78,3191,,,,""
REFR,Ashes of Apocalypse,"ref#1767",,0x3010c79,3192,,,,""
REFR,Ashes of Apocalypse,"ref#1768",,0x3010c7a,3193,,,,""
REFR,Ashes of Apocalypse,"ref#1769",,0x3010c7b,3194,,,,""
REFR,Ashes of Apocalypse,"ref#1770",,0x3010c7c,3195,,,,""
REFR,Ashes of Apocalypse,"ref#1771",,0x3010c7d,3196,,,,""
REFR,Ashes of Apocalypse,"ref#1772",,0x3010c7e,3197,,,,""
REFR,Ashes of Apocalypse,"ref#1773",,0x3010c7f,3198,,,,""
REFR,Ashes of Apocalypse,"ref#1774",,0x3010c80,3199,,,,""
REFR,Ashes of Apocalypse,"ref#1775",,0x3010c81,3200,,,,""
REFR,Ashes of Apocalypse,"ref#1776",,0x3010c82,3201,,,,""
REFR,Ashes of Apocalypse,"ref#1777",,0x3010c83,3202,,,,""
REFR,Ashes of Apocalypse,"ref#1778",,0x3010c84,3203,,,,""
REFR,Ashes of Apocalypse,"ref#1779",,0x3010c85,3204,,,,""
REFR,Ashes of Apocalypse,"ref#1780",,0x3010c86,3205,,,,""
REFR,Ashes of Apocalypse,"ref#1781",,0x3010c87,3206,,,,""
REFR,Ashes of Apocalypse,"ref#1782",,0x3010c88,3207,,,,""
REFR,Ashes of Apocalypse,"ref#1783",,0x3010c89,3208,,,,""
REFR,Ashes of Apocalypse,"ref#1784",,0x3010c8a,3209,,,,""
REFR,Ashes of Apocalypse,"ref#1785",,0x3010c8b,3210,,,,""
REFR,Ashes of Apocalypse,"ref#1786",,0x3010c8c,3211,,,,""
REFR,Ashes of Apocalypse,"ref#1787",,0x3010c8d,3212,,,,""
REFR,Ashes of Apocalypse,"ref#1788",,0x3010c8e,3213,,,,""
REFR,Ashes of Apocalypse,"ref#1789",,0x3010c8f,3214,,,,""
REFR,Ashes of Apocalypse,"ref#1790",,0x3010c90,3215,,,,""
REFR,Ashes of Apocalypse,"ref#1791",,0x3010c91,3216,,,,""
REFR,Ashes of Apocalypse,"ref#1792",,0x3010c92,3217,,,,""
REFR,Ashes of Apocalypse,"ref#1793",,0x3010c93,3218,,,,""
REFR,Ashes of Apocalypse,"ref#1794",,0x3010c94,3219,,,,""
REFR,Ashes of Apocalypse,"ref#1795",,0x3010c95,3220,,,,""
REFR,Ashes of Apocalypse,"ref#1796",,0x3010c96,3221,,,,""
REFR,Ashes of Apocalypse,"ref#1797",,0x3010c97,3222,,,,""
REFR,Ashes of Apocalypse,"ref#1798",,0x3010c98,3223,,,,""
REFR,Ashes of Apocalypse,"ref#1799",,0x3010c99,3224,,,,""
REFR,Ashes of Apocalypse,"ref#1800",,0x3010c9a,3225,,,,""
REFR,Ashes of Apocalypse,"ref#1801",,0x3010c9b,3226,,,,""
REFR,Ashes of Apocalypse,"ref#1802",,0x3010c9c,3227,,,,""
REFR,Ashes of Apocalypse,"ref#1803",,0x3010c9d,3228,,,,""
REFR,Ashes of Apocalypse,"ref#1804",,0x3010c9e,3229,,,,""
REFR,Ashes of Apocalypse,"ref#1805",,0x3010c9f,3230,,,,""
REFR,Ashes of Apocalypse,"ref#1806",,0x3010ca0,3231,,,,""
REFR,Ashes of Apocalypse,"ref#1807",,0x3010ca1,3232,,,,""
REFR,Ashes of Apocalypse,"ref#1808",,0x3010ca2,3233,,,,""
REFR,Ashes of Apocalypse,"ref#1809",,0x3010ca3,3234,,,,""
REFR,Ashes of Apocalypse,"ref#1810",,0x3010ca4,3235,,,,""
REFR,Ashes of Apocalypse,"ref#1811",,0x3010ca5,3236,,,,""
REFR,Ashes of Apocalypse,"ref#1812",,0x3010ca6,3237,,,,""
REFR,Ashes of Apocalypse,"ref#1813",,0x3010ca7,3238,,,,""
REFR,Ashes of Apocalypse,"ref#1814",,0x3010ca8,3239,,,,""
REFR,Ashes of Apocalypse,"ref#1815",,0x3010ca9,3240,,,,""
REFR,Ashes of Apocalypse,"ref#1816",,0x3010caa,3241,,,,""
REFR,Ashes of Apocalypse,"ref#1817",,0x3010cab,3242,,,,""
REFR,Ashes of Apocalypse,"ref#1818",,0x3010cac,3243,,,,""
REFR,Ashes of Apocalypse,"ref#1819",,0x3010cad,3244,,,,""
REFR,Ashes of Apocalypse,"ref#1820",,0x3010cae,3245,,,,""
REFR,Ashes of Apocalypse,"ref#1821",,0x3010caf,3246,,,,""
REFR,Ashes of Apocalypse,"ref#1822",,0x3010cb0,3247,,,,""
REFR,Ashes of Apocalypse,"ref#1823",,0x3010cb1,3248,,,,""
REFR,Ashes of Apocalypse,"ref#1824",,0x3010cb2,3249,,,,""
REFR,Ashes of Apocalypse,"ref#1825",,0x3010cb3,3250,,,,""
REFR,Ashes of Apocalypse,"ref#1826",,0x3010cb4,3251,,,,""
REFR,Ashes of Apocalypse,"ref#1827",,0x3010cb5,3252,,,,""
REFR,Ashes of Apocalypse,"ref#1828",,0x3010cb6,3253,,,,""
REFR,Ashes of Apocalypse,"ref#1829",,0x3010cb7,3254,,,,""
REFR,Ashes of Apocalypse,"ref#1830",,0x3010cb8,3255,,,,""
REFR,Ashes of Apocalypse,"ref#1831",,0x3010cb9,3256,,,,""
REFR,Ashes of Apocalypse,"ref#1832",,0x3010cba,3257,,,,""
REFR,Ashes of Apocalypse,"ref#1833",,0x3010cbb,3258,,,,""
REFR,Ashes of Apocalypse,"ref#1834",,0x3010cbc,3259,,,,""
REFR,Ashes of Apocalypse,"ref#1835",,0x3010cbd,3260,,,,""
REFR,Ashes of Apocalypse,"ref#1836",,0x3010cbe,3261,,,,""
REFR,Ashes of Apocalypse,"ref#1837",,0x3010cbf,3262,,,,""
REFR,Ashes of Apocalypse,"ref#1838",,0x3010cc0,3263,,,,""
REFR,Ashes of Apocalypse,"ref#1839",,0x3010cc1,3264,,,,""
REFR,Ashes of Apocalypse,"ref#1840",,0x3010cc2,3265,,,,""
REFR,Ashes of Apocalypse,"ref#1841",,0x3010cc3,3266,,,,""
REFR,Ashes of Apocalypse,"ref#1842",,0x3010cc4,3267,,,,""
REFR,Ashes of Apocalypse,"ref#1843",,0x3010cc5,3268,,,,""
REFR,Ashes of Apocalypse,"ref#1844",,0x3010cc6,3269,,,,""
REFR,Ashes of Apocalypse,"ref#1845",,0x3010cc7,3270,,,,""
REFR,Ashes of Apocalypse,"ref#1846",,0x3010cc8,3271,,,,""
REFR,Ashes of Apocalypse,"ref#1847",,0x3010cc9,3272,,,,""
REFR,Ashes of Apocalypse,"ref#1848",,0x3010cca,3273,,,,""
REFR,Ashes of Apocalypse,"ref#1849",,0x3010ccb,3274,,,,""
REFR,Ashes of Apocalypse,"ref#1850",,0x3010ccc,3275,,,,""
REFR,Ashes of Apocalypse,"ref#1851",,0x3010ccd,3276,,,,""
REFR,Ashes of Apocalypse,"ref#1852",,0x3010cce,3277,,,,""
REFR,Ashes of Apocalypse,"ref#1853",,0x3010ccf,3278,,,,""
REFR,Ashes of Apocalypse,"ref#1854",,0x3010cd0,3279,,,,""
REFR,Ashes of Apocalypse,"ref#1855",,0x3010cd1,3280,,,,""
REFR,Ashes of Apocalypse,"ref#1856",,0x3010cd2,3281,,,,""
REFR,Ashes of Apocalypse,"ref#1857",,0x3010cd3,3282,,,,""
REFR,Ashes of Apocalypse,"ref#1858",,0x3010cd4,3283,,,,""
REFR,Ashes of Apocalypse,"ref#1859",,0x3010cd5,3284,,,,""
REFR,Ashes of Apocalypse,"ref#1860",,0x3010cd6,3285,,,,""
REFR,Ashes of Apocalypse,"ref#1861",,0x3010cd7,3286,,,,""
REFR,Ashes of Apocalypse,"ref#1862",,0x3010cd8,3287,,,,""
REFR,Ashes of Apocalypse,"ref#1863",,0x3010cd9,3288,,,,""
REFR,Ashes of Apocalypse,"ref#1864",,0x3010cda,3289,,,,""
REFR,Ashes of Apocalypse,"ref#1865",,0x3010cdb,3290,,,,""
REFR,Ashes of Apocalypse,"ref#1866",,0x3010cdc,3291,,,,""
REFR,Ashes of Apocalypse,"ref#1867",,0x3010cdd,3292,,,,""
REFR,Ashes of Apocalypse,"ref#1868",,0x3010cde,3293,,,,""
REFR,Ashes of Apocalypse,"ref#1869",,0x3010cdf,3294,,,,""
REFR,Ashes of Apocalypse,"ref#1870",,0x3010ce0,3295,,,,""
REFR,Ashes of Apocalypse,"ref#1871",,0x3010ce1,3296,,,,""
REFR,Ashes of Apocalypse,"ref#1872",,0x3010ce2,3297,,,,""
REFR,Ashes of Apocalypse,"ref#1873",,0x3010ce3,3298,,,,""
REFR,Ashes of Apocalypse,"ref#1874",,0x3010ce4,3299,,,,""
REFR,Ashes of Apocalypse,"ref#1875",,0x3010ce5,3300,,,,""
REFR,Ashes of Apocalypse,"ref#1876",,0x3010ce6,3301,,,,""
REFR,Ashes of Apocalypse,"ref#1877",,0x3010ce7,3302,,,,""
REFR,Ashes of Apocalypse,"ref#1878",,0x3010ce8,3303,,,,""
REFR,Ashes of Apocalypse,"ref#1879",,0x3010ce9,3304,,,,""
REFR,Ashes of Apocalypse,"ref#1880",,0x3010cea,3305,,,,""
REFR,Ashes of Apocalypse,"ref#1881",,0x3010ceb,3306,,,,""
REFR,Ashes of Apocalypse,"ref#1882",,0x3010cec,3307,,,,""
REFR,Ashes of Apocalypse,"ref#1883",,0x3010ced,3308,,,,""
REFR,Ashes of Apocalypse,"ref#1884",,0x3010cee,3309,,,,""
REFR,Ashes of Apocalypse,"ref#1885",,0x3010cef,3310,,,,""
REFR,Ashes of Apocalypse,"ref#1886",,0x3010cf0,3311,,,,""
REFR,Ashes of Apocalypse,"ref#1887",,0x3010cf1,3312,,,,""
REFR,Ashes of Apocalypse,"ref#1888",,0x3010cf2,3313,,,,""
REFR,Ashes of Apocalypse,"ref#1889",,0x3010cf3,3314,,,,""
REFR,Ashes of Apocalypse,"ref#1890",,0x3010cf4,3315,,,,""
REFR,Ashes of Apocalypse,"ref#1891",,0x3010cf5,3316,,,,""
REFR,Ashes of Apocalypse,"ref#1892",,0x3010cf6,3317,,,,""
REFR,Ashes of Apocalypse,"ref#1893",,0x3010cf7,3318,,,,""
REFR,Ashes of Apocalypse,"ref#1894",,0x3010cf8,3319,,,,""
REFR,Ashes of Apocalypse,"ref#1895",,0x3010cf9,3320,,,,""
REFR,Ashes of Apocalypse,"ref#1896",,0x3010cfa,3321,,,,""
REFR,Ashes of Apocalypse,"ref#1897",,0x3010cfb,3322,,,,""
