Record Type,Mod File,EDID,blank,FormID,Comments,Position Offset,Rotation Offset,Scale,Extra Tags
WEAP,Tamriel_Data,0steelScrossbow,7,0x0110001B,,,,,
WEAP,Tamriel_Data,0chitinSthrowingSstar,4,0x01100028,,,,,
WEAP,Tamriel_Data,0ebonySdart,1,0x0110005A,,,,,
WEAP,Tamriel_Data,0ebonySdartUdbUunique,1,0x0110005A,,,,,
WEAP,Tamriel_Data,0glassSthrowingSstar,3,0x01100061,,,,,
WEAP,Tamriel_Data,0woodenSstaff,2,0x0110006D,,,,,
WEAP,Tamriel_Data,0woodenSstaffSofSpeace,1,0x011000D1,,,,,
WEAP,Tamriel_Data,0woodenSstaffSofSwar,1,0x011000D2,,,,,
WEAP,Tamriel_Data,0woodenSstaffSofSshaming,1,0x011000D3,,,,,
WEAP,Tamriel_Data,0woodenSstaffSofSchastening,1,0x011000D4,,,,,
WEAP,Tamriel_Data,0woodenSstaffSofSdivine,1,0x011000D5,,,,,
ARMO,Tamriel_Data,0imperialScuirass,1,0x011200A6,,,,,
ARMO,TR_Preview,0ironUbracerUright,14,0x011200AC,,,,,
MISC,Tamriel_Data,0miscUimpUsilverwareUplateU01,3,0x0116006C,,,,,
MISC,Tamriel_Data,0miscUimpUsilverwareUcup,3,0x01160076,,,,,
MISC,Tamriel_Data,0miscUcomUwoodUfork,9,0x0116017A,,,,,
LVLC,TR_Mainland,0inUeggUkwamaUmined,56,0x012A003A,,,,,
LIGH,TR_Preview,0lightUcomUtorchU01Uoff,9,0x012C000C,,,,,
SOUN,TR_Mainland,0SoundUCaveUWind00,355,0x01300014,,,,,
SOUN,TR_Mainland,0SoundUCaveUDrip00,365,0x01300015,,,,,
SOUN,TR_Mainland,0SoundUBoatUHull00,6,0x01300019,,,,,
SOUN,TR_Mainland,0SoundUBubbles00,21,0x01300079,,,,,
SOUN,TR_Mainland,0SoundUSpiritUWhisper00,178,0x0130007E,,,,,
SOUN,TR_Mainland,0SoundUBoatUCreak00,22,0x01300082,,,,,
SOUN,TR_Mainland,0SoundUDaedricUChant00,50,0x01300084,,,,,
SOUN,TR_Mainland,0SoundUCrystalUChime,22,0x01300085,,,,,
SOUN,TR_Mainland,0SoundUHaunted00,201,0x01300086,,,,,
SOUN,TR_Mainland,0SoundUFlies00,22,0x013000A7,,,,,
SOUN,TR_Mainland,0SoundUAshlUChimes,2,0x0130012E,,,,,
SOUN,TR_Mainland,0SoundUWaterfall00,53,0x0130012F,,,,,
SOUN,TR_Mainland,0SoundURocks00,58,0x0130016C,,,,,
SOUN,TR_Mainland,0SoundUPowerUHum,7,0x013001CC,,,,,
SOUN,TR_Mainland,0SoundUDwemerURuin00,173,0x013001DA,,,,,
SOUN,TR_Mainland,0SoundUMournSpray,1,0x013001E3,,,,,
SOUN,TR_Preview,0SoundUBMUIce,104,0x0130022E,,,,,
SCPT,Tamriel_Data,FloatScript,12,0x01470105,,,,,
CREA,Tamriel_Data,0skeletonSnordS,7,0x01F0A2A1,,,,,
CREA,TR_Preview,0skeletonSheroSdead,1,0x01F0A2A2,,,,,
CREA,TR_Mainland,0skeletonSchampion,13,0x01F0A2A3,,,,,
CREA,Tamriel_Data,0skeleton,17,0x01F0A2A6,,,,,
CREA,Tamriel_Data,0SlaughterfishUSmall,28,0x01F0A2A7,,,,,
CREA,Tamriel_Data,0centurionUsteam,6,0x01F0A33D,,,,,
AMMO,Tamriel_Data,0arrowSofSwastingSviper,4,0x01F0A355,,,,,
WEAP,Tamriel_Data,0bonemoldSlongSbow,5,0x01F0A3A1,,,,,
WEAP,Tamriel_Data,0shortSbow,6,0x01F0A3A2,,,,,
AMMO,TR_Preview,0greySshaftSofSholding,1,0x01F0A3A3,,,,,
CREA,Tamriel_Data,0KwamaSQueen,1,0x01F0A3C7,,,,,
SCPT,Tamriel_Data,OrdinatorUniformScript,3,0x01F2A3CB,,,,,
CLOT,TR_Preview,0expensiveUringUaeta,1,0x01F2A522,,,,,
UNKN,Tamriel_Data,vampclan,54,0x01F8ACE0,GLOB,,,,
ACTI,TR_Mainland,0furnUcomUrmUchairU03,380,0x01F8B28A,,,,,
CREA,Tamriel_Data,0dremoraUlord,4,0x01F8B534,,,,,
CREA,Tamriel_Data,0dremora,7,0x01F8B535,,,,,
CREA,Tamriel_Data,0ancestorUghost,5,0x01F8B79C,,,,,
CLOT,Tamriel_Data,0beltSofSorcAsSstrength,1,0x01F8B871,,,,,
UNKN,Tamriel_Data,0almalexia,1,0x01F8B879,CREA,,,,
CREA,TR_Mainland,0centurionUsphere,8,0x01F8B88E,,,,,
ACTI,TR_Mainland,0furnUdeUpUstoolU01,192,0x01F8CBBB,,,,,
ACTI,TR_Mainland,0furnUdeUpUchairU01,435,0x01F8CBC3,,,,,
ACTI,TR_Mainland,0furnUdeUpUchairU02,448,0x01F8CBC9,,,,,
ACTI,TR_Mainland,0furnUdeUpUstoolU02,157,0x01F8CBCD,,,,,
ACTI,TR_Mainland,0furnUdeUpUbenchU04,99,0x01F8CBEC,,,,,
ACTI,TR_Mainland,0furnUdeUrUbenchU02,174,0x01F8CBEE,,,,,
ACTI,TR_Mainland,0furnUcomUrUchairU01,82,0x01F8CBF8,,,,,
ACTI,TR_Mainland,0furnUcomUpmUchairU02,22,0x01F8CBFB,,,,,
SCPT,Tamriel_Data,BILLUMarksDaedraSummonScript,20,0x01F8CC46,,,,,
,Tamriel_Data,0probeUjourneymanU01,2,0x01F8CC9B,LVLI+BASEREF,,,,
,Tamriel_Data,0probeUapprenticeU01,2,0x01F8CC9C,LVLI+INV_CNT,,,,
CREA,Tamriel_Data,0goldenSsaint,1,0x01F8CCC5,,,,,
CREA,Tamriel_Data,0clannfear,1,0x01F8CCC7,,,,,
ACTI,TR_Mainland,0ActiveUDeUBarUDoor,20,0x01F8CE73,,,,,
ACTI,TR_Mainland,0ActiveUComUBarUDoor,13,0x01F8CE74,,,,,
ARMO,Tamriel_Data,0goblinUshield,2,0x01F8E527,,,,,
CREA,Tamriel_Data,0goblinUfootsoldier,3,0x01F8E528,,,,,
CREA,Tamriel_Data,0goblinUgrunt,1,0x01F8E529,,,,,
CREA,Tamriel_Data,0goblinUofficer,1,0x01F8E52B,,,,,
CREA,Tamriel_Data,0goblinUbruiser,3,0x01F8E52C,,,,,
CREA,TR_Mainland,0centurionUsteamUadvance,8,0x01F8E7FC,,,,,
,Tamriel_Data,0centurionUprojectile,3,0x01F8E7FE,BASEREF,,,,
WEAP,Tamriel_Data,0glassSwarSaxe,2,0x01F8E954,,,,,
WEAP,Tamriel_Data,0silverSwarSaxe,9,0x01F8E982,,,,,
WEAP,Tamriel_Data,0ironSbattleSaxe,5,0x01F8E985,,,,,
WEAP,Tamriel_Data,0ironSwarSaxe,12,0x01F8E98A,,,,,
WEAP,Tamriel_Data,0steelSwarSaxe,13,0x01F8E991,,,,,
ARMO,Tamriel_Data,0indorilSshield,5,0x01F8E9E1,,,,,
CLOT,Tamriel_Data,0exquisiteUamuletU01,2,0x01F8EA1F,,,,,
CLOT,TR_Preview,0extravagantUamuletU02,16,0x01F8EA20,,,,,
CLOT,Tamriel_Data,0commonUbeltU05,1,0x01F8EA22,,,,,
CLOT,TR_Preview,0commonUringU01,23,0x01F8EA23,,,,,
CLOT,TR_Preview,0commonUringU02,24,0x01F8EA24,,,,,
CLOT,TR_Preview,0commonUringU03,17,0x01F8EA25,,,,,
CLOT,Tamriel_Data,0commonUringU04,1,0x01F8EA26,,,,,
CLOT,TR_Preview,0commonUringU05,5,0x01F8EA27,,,,,
CLOT,Tamriel_Data,0expensiveUringU02,2,0x01F8EA28,,,,,
CLOT,Tamriel_Data,0expensiveUringU03,1,0x01F8EA29,,,,,
CLOT,TR_Preview,0extravagantUringU01,12,0x01F8EA2A,,,,,
CLOT,TR_Preview,0extravagantUringU02,9,0x01F8EA2B,,,,,
CLOT,TR_Preview,0commonUamuletU02,43,0x01F8EA2C,,,,,
CLOT,Tamriel_Data,0watcherAsSbelt,1,0x01F8EA2D,,,,,
CLOT,TR_Preview,0commonUamuletU03,27,0x01F8EA2F,,,,,
CLOT,TR_Preview,0commonUamuletU04,36,0x01F8EA30,,,,,
CLOT,TR_Preview,0commonUamuletU05,18,0x01F8EA31,,,,,
CLOT,TR_Preview,0commonUamuletU01,24,0x01F8EA32,,,,,
CLOT,TR_Preview,0expensiveUamuletU01,29,0x01F8EA33,,,,,
CLOT,Tamriel_Data,0expensiveUamuletU02,2,0x01F8EA34,,,,,
CLOT,TR_Preview,0expensiveUamuletU03,23,0x01F8EA35,,,,,
SCPT,Tamriel_Data,OutsideBannerScript,69,0x020735B3,,,,,
SCPT,Tamriel_Data,BedUStandardScript,43,0x020735B4,,,,,
SCPT,Tamriel_Data,SignRotateScript,36,0x020735B5,,,,,
